Neighborhood,Total_Population,Total_Population___share_of_respective_citys_population,Not_Hispanic_or_Latino,Not_Hispanic_or_Latino,White_(non_Hispanic),White_(non_Hispanic),Black_or_African_American_(non_Hispanic),Black_or_African_American_(non_Hispanic),American_Indian_and_Alaska_Native_(non_Hispanic),American_Indian_and_Alaska_Native_(non_Hispanic),Asian_or_Native_Hawiian_and_Other_Pacific_Islander_(non_Hispanic),Asian_or_Native_Hawiian_and_Other_Pacific_Islander_(non_Hispanic),Some_Other_Race_(non_Hispanic),Some_Other_Race_(non_Hispanic),Two_or_More_Races_(non_Hispanic),Two_or_More_Races_(non_Hispanic),Hispanic_or_Latino,Hispanic_or_Latino,Total_Housing_Units,Total_Housing_Units,Occupied_Housing_Units,Occupied_Housing_Units,Vacant_Housing_Units,Vacant_Housing_Units,Male,Male,Female,Female,Under_5_years,Under_5_years,5_to_9_years,5_to_9_years,10_to_14_years,10_to_14_years,15_to_17_years,15_to_17_years,18_to_24_years,18_to_24_years,25_to_34_years,25_to_34_years,35_to_44_years,35_to_44_years,45_to_54_years,45_to_54_years,55_to_64_years,55_to_64_years,65_to_74_years,65_to_74_years,75_to_84_years,75_to_84_years,85_years_and_over,85_years_and_over,17_years_and_younger,17_years_and_younger,18_years_and_over,18_years_and_over,65_years_and_over,65_years_and_over,Total_households,Total_households,Average_Household_Size,Family_households_(with_and_without_children),Family_households_(with_and_without_children),Family_households_with_children_under_18_years,Family_households_with_children_under_18_years,Married_couple_family_(with_and_without_children),Married_couple_family_(with_and_without_children),Married_couple_family_with_children_under_18_years,Married_couple_family_with_children_under_18_years,Single_person_family_households_(with_and_without_children),Single_person_family_households_(with_and_without_children),Single_person_family_households_with_children_under_18_years,Single_person_family_households_with_children_under_18_years,Nonfamily_households,Nonfamily_households,Householder_living_alone,Householder_living_alone,Householder_living_alone_65_years_and_over,Householder_living_alone_65_years_and_over,Households_with_one_or_more_people_under_18_years,Households_with_one_or_more_people_under_18_years,Households_with_one_or_more_people_65_years_and_over,Households_with_one_or_more_people_65_years_and_over,Population_25_years_and_over,Population_25_years_and_over,Population_25_years_and_over_Less_than_High_School,Population_25_years_and_over_Less_than_High_School,Population_25_years_and_over_High_School_diploma_or_GED,Population_25_years_and_over_High_School_diploma_or_GED,Population_25_years_and_over_Some_College_or_Associates_Degree,Population_25_years_and_over_Some_College_or_Associates_Degree,Population_25_years_and_over_Bachelors_degree,Population_25_years_and_over_Bachelors_degree,Population_25_years_and_over_Graduate_or_professional_degree,Population_25_years_and_over_Graduate_or_professional_degree,Population_25_years_and_over_High_school_graduate_or_higher,Population_25_years_and_over_High_school_graduate_or_higher,Population_25_years_and_over_Bachelors_degree_or_higher,Population_25_years_and_over_Bachelors_degree_or_higher,Population_1_year_and_over,Population_1_year_and_over,Population_1_year_and_over_same_residence_one_year_ago,Population_1_year_and_over_same_residence_one_year_ago,Population_1_year_and_over_different_residence_in_the_U.S._one_year_ago,Population_1_year_and_over_different_residence_in_the_U.S._one_year_ago,Population_1_year_and_over_different_residence_outside_the_U.S._one_year_ago,Population_1_year_and_over_different_residence_outside_the_U.S._one_year_ago,Population_5_years_and_over,Population_5_years_and_over,Population_5_years_and_over_Speaks_only_English_at_home,Population_5_years_and_over_Speaks_only_English_at_home,Population_5_years_and_over_Speaks_language_other_than_English_at_home,Population_5_years_and_over_Speaks_language_other_than_English_at_home,"Population_5_years_and_over_Speaks_language_other_than_English_at_home_Speaks_English_less_than_""very_well""","Population_5_years_and_over_Speaks_language_other_than_English_at_home_Speaks_English_less_than_""very_well""",Total_number_of_employed_residents,Total_number_of_employed_residents,Employed_residents_who_commute_to_Arden_Hills_(for_primary_job),Employed_residents_who_commute_to_Arden_Hills_(for_primary_job),Employed_residents_who_commute_to_Blaine_(for_primary_job),Employed_residents_who_commute_to_Blaine_(for_primary_job),Employed_residents_who_commute_to_Bloomington_(for_primary_job),Employed_residents_who_commute_to_Bloomington_(for_primary_job),Employed_residents_who_commute_to_Brooklyn_Center_(for_primary_job),Employed_residents_who_commute_to_Brooklyn_Center_(for_primary_job),Employed_residents_who_commute_to_Brooklyn_Park__(for_primary_job),Employed_residents_who_commute_to_Brooklyn_Park__(for_primary_job),Employed_residents_who_commute_to_Burnsville_(for_primary_job),Employed_residents_who_commute_to_Burnsville_(for_primary_job),Employed_residents_who_commute_to_Chanhassen_(for_primary_job),Employed_residents_who_commute_to_Chanhassen_(for_primary_job),Employed_residents_who_commute_to_Duluth_(for_primary_job),Employed_residents_who_commute_to_Duluth_(for_primary_job),Employed_residents_who_commute_to_Eagan_(for_primary_job),Employed_residents_who_commute_to_Eagan_(for_primary_job),Employed_residents_who_commute_to_Eden_Prairie__(for_primary_job),Employed_residents_who_commute_to_Eden_Prairie__(for_primary_job),Employed_residents_who_commute_to_Edina_(for_primary_job),Employed_residents_who_commute_to_Edina_(for_primary_job),Employed_residents_who_commute_to_Falcon_Heights__(for_primary_job),Employed_residents_who_commute_to_Falcon_Heights__(for_primary_job),Employed_residents_who_commute_to_Fridley_(for_primary_job),Employed_residents_who_commute_to_Fridley_(for_primary_job),Employed_residents_who_commute_to_Golden_Valley__(for_primary_job),Employed_residents_who_commute_to_Golden_Valley__(for_primary_job),Employed_residents_who_commute_to_Hopkins_(for_primary_job),Employed_residents_who_commute_to_Hopkins_(for_primary_job),Employed_residents_who_commute_to_Maple_Grove__(for_primary_job),Employed_residents_who_commute_to_Maple_Grove__(for_primary_job),Employed_residents_who_commute_to_Maplewood___(for_primary_job),Employed_residents_who_commute_to_Maplewood___(for_primary_job),Employed_residents_who_commute_to_Mendota_Heights_(for_primary_job),Employed_residents_who_commute_to_Mendota_Heights_(for_primary_job),Employed_residents_who_commute_to_Minneapolis_(for_primary_job),Employed_residents_who_commute_to_Minneapolis_(for_primary_job),Employed_residents_who_commute_to_Minnetonka_(for_primary_job),Employed_residents_who_commute_to_Minnetonka_(for_primary_job),Employed_residents_who_commute_to_New_Hope_(for_primary_job),Employed_residents_who_commute_to_New_Hope_(for_primary_job),Employed_residents_who_commute_to_Plymouth_(for_primary_job),Employed_residents_who_commute_to_Plymouth_(for_primary_job),Employed_residents_who_commute_to_Richfield_(for_primary_job),Employed_residents_who_commute_to_Richfield_(for_primary_job),Employed_residents_who_commute_to_Roseville_(for_primary_job),Employed_residents_who_commute_to_Roseville_(for_primary_job),Employed_residents_who_commute_to_Shoreview_(for_primary_job),Employed_residents_who_commute_to_Shoreview_(for_primary_job),Employed_residents_who_commute_to_South_St._Paul_(for_primary_job),Employed_residents_who_commute_to_South_St._Paul_(for_primary_job),Employed_residents_who_commute_to_St._Louis_Park_(for_primary_job),Employed_residents_who_commute_to_St._Louis_Park_(for_primary_job),Employed_residents_who_commute_to_St._Paul_(for_primary_job),Employed_residents_who_commute_to_St._Paul_(for_primary_job),Employed_residents_who_commute_to_Vadnais_Heights__(for_primary_job),Employed_residents_who_commute_to_Vadnais_Heights__(for_primary_job),Employed_residents_who_commute_to_West_St._Paul__(for_primary_job),Employed_residents_who_commute_to_West_St._Paul__(for_primary_job),Employed_residents_who_commute_to_White_Bear_Lake__(for_primary_job),Employed_residents_who_commute_to_White_Bear_Lake__(for_primary_job),Employed_residents_who_commute_to_Woodbury_(for_primary_job),Employed_residents_who_commute_to_Woodbury_(for_primary_job),Employed_residents_who_commute_to_all_other_locations_(than_25_cities_appearing_here),Employed_residents_who_commute_to_all_other_locations_(than_25_cities_appearing_here),Household_income_less_than_35000,Household_income_less_than_35000,Household_income_35000_to_49999,Household_income_35000_to_49999,Household_income_50000_to_74999,Household_income_50000_to_74999,Household_income_75000_to_99999,Household_income_75000_to_99999,Household_income_100000_or_more,Household_income_100000_or_more,Median_household_income_(2009_dollars),Median_household_income_(2009_dollars),All_people_for_whom_poverty_status_is_determined,All_people_for_whom_poverty_status_is_determined,With_income_below_poverty_threshold,With_income_below_poverty_threshold,With_income_100_149%_of_poverty_threshold,With_income_100_149%_of_poverty_threshold,With_income_150_199%_of_poverty,With_income_150_199%_of_poverty,With_income_200%_of_poverty_or_higher,With_income_200%_of_poverty_or_higher,Workers_16_years_and_over,Workers_16_years_and_over,Workers_16_years_and_over_Drove_car_truck_or_van_to_work,Workers_16_years_and_over_Drove_car_truck_or_van_to_work,Workers_16_years_and_over_Used_public_transportation_to_get_to_work,Workers_16_years_and_over_Used_public_transportation_to_get_to_work,Workers_16_years_and_over_Walked_biked_or_worked_at_home_or_used_other_means_of_transportation,Workers_16_years_and_over_Walked_biked_or_worked_at_home_or_used_other_means_of_transportation,Total_jobs_in_neighborhood,Total_jobs_in_neighborhood__share_of_respective_city_jobs,Total_jobs_in_neighborhood_held_by_worker_age_29_or_younger,Total_jobs_in_neighborhood_held_by_worker_age_29_or_younger,Total_jobs_in_neighborhood_held_by_worker_age_30_to_54,Total_jobs_in_neighborhood_held_by_worker_age_30_to_54,Total_jobs_in_neighborhood_held_by_worker_age_55_or_older,Total_jobs_in_neighborhood_held_by_worker_age_55_or_older,Total_jobs_in_neighborhood_held_by_workers_earning_1250_per_month_or_less,Total_jobs_in_neighborhood_held_by_workers_earning_1250_per_month_or_less,Total_jobs_in_neighborhood_held_by_workers_earning_1251_to_3333_per_month,Total_jobs_in_neighborhood_held_by_workers_earning_1251_to_3333_per_month,Total_jobs_in_neighborhood_held_by_workers_earning_more_than_3333_per_month,Total_jobs_in_neighborhood_held_by_workers_earning_more_than_3333_per_month,Total_jobs_in_neighborhood_in_this_industry_sector:_Accommodation_and_Food_Services,Total_jobs_in_neighborhood_in_this_industry_sector:_Accommodation_and_Food_Services,Total_jobs_in_neighborhood_in_this_industry_sector:_Administration_&_Support_Waste_Management_and_Remediation,Total_jobs_in_neighborhood_in_this_industry_sector:_Administration_&_Support_Waste_Management_and_Remediation,Total_jobs_in_neighborhood_in_this_industry_sector:_Agriculture_Forestry_Fishing_and_Hunting,Total_jobs_in_neighborhood_in_this_industry_sector:_Agriculture_Forestry_Fishing_and_Hunting,Total_jobs_in_neighborhood_in_this_industry_sector:_Arts_Entertainment_and_Recreation,Total_jobs_in_neighborhood_in_this_industry_sector:_Arts_Entertainment_and_Recreation,Total_jobs_in_neighborhood_in_this_industry_sector:_Construction,Total_jobs_in_neighborhood_in_this_industry_sector:_Construction,Total_jobs_in_neighborhood_in_this_industry_sector:_Educational_Services,Total_jobs_in_neighborhood_in_this_industry_sector:_Educational_Services,Total_jobs_in_neighborhood_in_this_industry_sector:_Finance_and_Insurance,Total_jobs_in_neighborhood_in_this_industry_sector:_Finance_and_Insurance,Total_jobs_in_neighborhood_in_this_industry_sector:_Health_Care_and_Social_Assistance,Total_jobs_in_neighborhood_in_this_industry_sector:_Health_Care_and_Social_Assistance,Total_jobs_in_neighborhood_in_this_industry_sector:_Information,Total_jobs_in_neighborhood_in_this_industry_sector:_Information,Total_jobs_in_neighborhood_in_this_industry_sector:_Management_of_Companies_and_Enterprises,Total_jobs_in_neighborhood_in_this_industry_sector:_Management_of_Companies_and_Enterprises,Total_jobs_in_neighborhood_in_this_industry_sector:_Manufacturing,Total_jobs_in_neighborhood_in_this_industry_sector:_Manufacturing,Total_jobs_in_neighborhood_in_this_industry_sector:_Mining_Quarrying_and_Oil_and_Gas_E-traction,Total_jobs_in_neighborhood_in_this_industry_sector:_Mining_Quarrying_and_Oil_and_Gas_E-traction,Total_jobs_in_neighborhood_in_this_industry_sector:_Other_Services,Total_jobs_in_neighborhood_in_this_industry_sector:_Other_Services,Total_jobs_in_neighborhood_in_this_industry_sector:_Professional_Scientific_and_Technical_Services,Total_jobs_in_neighborhood_in_this_industry_sector:_Professional_Scientific_and_Technical_Services,Total_jobs_in_neighborhood_in_this_industry_sector:_Public_Administration,Total_jobs_in_neighborhood_in_this_industry_sector:_Public_Administration,Total_jobs_in_neighborhood_in_this_industry_sector:_Real_Estate_and_Rental_and_Leasing,Total_jobs_in_neighborhood_in_this_industry_sector:_Real_Estate_and_Rental_and_Leasing,Total_jobs_in_neighborhood_in_this_industry_sector:_Retail_Trade,Total_jobs_in_neighborhood_in_this_industry_sector:_Retail_Trade,Total_jobs_in_neighborhood_in_this_industry_sector:_Transportation_and_Warehousing,Total_jobs_in_neighborhood_in_this_industry_sector:_Transportation_and_Warehousing,Total_jobs_in_neighborhood_in_this_industry_sector:_Utilities,Total_jobs_in_neighborhood_in_this_industry_sector:_Utilities,Total_jobs_in_neighborhood_in_this_industry_sector:_Wholesale_Trade,Total_jobs_in_neighborhood_in_this_industry_sector:_Wholesale_Trade,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_educational_attainment_less_than_high_school,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_educational_attainment_less_than_high_school,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_High_school_or_equivalent_no_college,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_High_school_or_equivalent_no_college,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_High_school_or_equivalent_or_less,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_High_school_or_equivalent_or_less,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_some_college_or_Associates_degree,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_some_college_or_Associates_degree,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_a_bachelors_degree_or_advanced_degree,Total_jobs_in_neighborhood_held_by_workers_(30+)_with_a_bachelors_degree_or_advanced_degree,Total_jobs_in_neighborhood_held_by_workers_whose_educational_attainment_is_not_available_(workers_aged_29_or_younger),Total_jobs_in_neighborhood_held_by_workers_whose_educational_attainment_is_not_available_(workers_aged_29_or_younger),Total_housing_units_with_1_unit_in_structure,Total_housing_units_with_1_unit_in_structure,"Total_housing_units_with_2_or_more_units_in_structure_and_small_number_of_""other""_unit_types","Total_housing_units_with_2_or_more_units_in_structure_and_small_number_of_""other""_unit_types",Total_housing_units_built_2000_or_later,Total_housing_units_built_2000_or_later,Total_housing_units_built_1970_to_1999,Total_housing_units_built_1970_to_1999,Total_housing_units_built_1940_to_1969,Total_housing_units_built_1940_to_1969,Total_housing_units_built_1939_or_earlier,Total_housing_units_built_1939_or_earlier,Total_number_of_owner_occupied_households,Total_number_of_owner_occupied_households,Total_number_of_renter_occupied_households,Total_number_of_renter_occupied_households,Average_household_Size_Owner_Occupied_Units,Average_household_Size_Owner_Occupied_Units,Average_household_size_renter_occupied_units,Average_household_size_renter_occupied_units,Occupied_housing_units_householder_moved_in_2005_or_later,Occupied_housing_units_householder_moved_in_2005_or_later,Occupied_housing_units_householder_moved_in_2000_to_2004,Occupied_housing_units_householder_moved_in_2000_to_2004,Occupied_housing_units_householder_moved_in_1990_to_1999,Occupied_housing_units_householder_moved_in_1990_to_1999,Occupied_housing_units_householder_moved_in_1980_to_1989,Occupied_housing_units_householder_moved_in_1980_to_1989,Occupied_housing_units_householder_moved_in_1970_to_1979,Occupied_housing_units_householder_moved_in_1970_to_1979,Occupied_housing_units_householder_moved_in_1969_or_earlier,Occupied_housing_units_householder_moved_in_1969_or_earlier,All_households_for_whom_cost_burden_is_calculated,All_households_for_whom_cost_burden_is_calculated,All_households_that_are_cost_burdened,All_households_that_are_cost_burdened,Owner_households_for_whom_cost_burden_is_calculated,Owner_households_for_whom_cost_burden_is_calculated,Owner_households_that_are_cost_burdened,Owner_households_that_are_cost_burdened,Renter_households_for_whom_cost_burden_is_calculated,Renter_households_for_whom_cost_burden_is_calculated,Renter_households_that_are_cost_burdened,Renter_households_that_are_cost_burdened,Occupied_housing_units_paying_rent,Occupied_housing_units_paying_rent,Median_rent_(2009_dollars),Median_rent_(2009_dollars),Occupied_housing_units_with_no_vehicles_available_to_occupants,Occupied_housing_units_with_no_vehicles_available_to_occupants,Occupied_housing_units_with_one_or_more_vehicles_available_to_occupants,Occupied_housing_units_with_one_or_more_vehicles_available_to_occupants
Armatage,4895,0,4708,1,3996,1,385,0,29,0,162,0,3,0,133,0,187,0,2230,  ,2130,1,100,0,2301,0,2594,1,377,0,304,0,238,0,145,0,263,0,960,0,804,0,723,0,562,0,226,0,182,0,112,0,1064,0,3831,1,520,0,2130,  ,2,1252,1,589,0,961,0,424,0,291,0,165,0,878,0,657,0,172,0,613,0,390,0,3568,1,147,0,552,0,891,0,1410,0,569,0,3422,1,1979,1,4866,,4206,1,643,0,17,0,4518,1,3970,1,547,0,172,0,2632,  ,13,0,3,0,212,0,8,0,38,0,28,0,23,0,8,0,63,0,92,0,236,0,15,0,25,0,54,0,18,0,17,0,11,0,  ,,945,0,125,0,8,0,45,0,52,0,26,0,  ,,  ,,67,0,197,0,  ,,  ,,  ,,  ,,303,0,307,0,326,0,449,0,323,0,723,0,77414,,4881,,249,0,145,0,217,0,4270,1,3012,,2799,1,108,0,106,0,273,0,63,0,153,1,57,0,112,0,127,0,34,0,29,0,9,0,9,0,3,0,24,0,3,0,11,0,37,0,6,0,4,0,80,0,    ,0,6,0,7,0,    ,0,6,0,23,0,7,0,2,0,7,0,28,0,67,0,95,0,59,0,56,0,63,0,2056,1,174,0,    ,0,216,0,1799,1,215,0,1754,1,376,0,2,  ,3,,587,0,597,0,366,0,265,0,141,0,173,0,2113,,636,0,1796,,490,0,316,,146,0,316,,1067,,52,0,2078,1
Audubon Park,4962,0,4562,1,3919,1,279,0,49,0,120,0,11,0,184,0,400,0,2280,  ,2125,1,155,0,2419,0,2543,1,419,0,286,0,192,0,124,0,364,0,1161,0,872,0,695,0,511,0,165,0,116,0,57,0,1021,0,3941,1,338,0,2125,  ,2,1125,1,555,0,789,0,378,0,336,0,177,0,1000,0,669,0,112,0,595,0,264,0,3577,1,284,0,704,0,1252,0,836,0,501,0,3293,1,1337,0,4925,,4042,1,867,0,17,0,4543,1,4135,1,408,0,123,0,2543,  ,21,0,14,0,71,0,17,0,36,0,12,0,12,0,14,0,34,0,42,0,66,0,15,0,78,0,80,0,6,0,14,0,8,0,  ,,1135,0,41,0,14,0,79,0,22,0,58,0,  ,,  ,,61,0,223,0,  ,,  ,,  ,,  ,,370,0,569,0,232,0,630,0,293,0,402,0,58503,,4922,,737,0,318,0,266,0,3600,1,2835,,2225,1,357,0,252,0,280,0,92,0,127,0,61,0,130,0,96,0,54,0,44,0,11,0,1,0,4,0,3,0,5,0,23,0,41,0,4,0,11,0,10,0,    ,0,17,0,16,0,    ,0,6,0,44,0,14,0,7,0,19,0,12,0,48,0,60,0,54,0,74,0,92,0,1755,1,525,0,    ,0,89,0,489,0,1702,1,1560,1,565,0,2,  ,2,,604,0,432,0,611,0,174,0,145,0,160,0,2098,,809,0,1702,,670,0,396,,138,0,372,,863,,138,0,1987,1
Bancroft,3371,0,2964,1,2061,1,543,0,89,0,115,0,14,0,142,0,407,0,1518,  ,1405,1,113,0,1594,0,1777,1,268,0,219,0,191,0,119,0,221,0,728,0,567,0,450,0,400,0,131,0,64,0,13,0,797,0,2574,1,208,0,1405,  ,2,748,1,362,0,509,0,228,0,239,0,134,0,657,0,473,0,76,0,404,0,167,0,2353,1,184,0,667,0,725,0,543,0,234,0,2169,1,778,0,3328,,2862,1,465,0,    ,0,3103,1,2478,1,625,0,250,0,1779,  ,10,0,3,0,109,0,13,0,11,0,14,0,8,0,5,0,35,0,36,0,74,0,7,0,14,0,32,0,10,0,11,0,17,0,  ,,795,0,45,0,2,0,31,0,26,0,25,0,  ,,  ,,55,0,171,0,  ,,  ,,  ,,  ,,220,0,489,0,248,0,290,0,212,0,166,0,53050,,3371,,686,0,494,0,280,0,1911,1,2050,,1493,1,326,0,231,0,115,0,31,0,66,1,18,0,45,0,55,0,15,0,17,0,6,0,2,0,4,0,10,0,1,0,4,0,11,0,    ,0,    ,0,23,0,    ,0,8,0,4,0,    ,0,3,0,8,0,7,0,    ,0,7,0,9,0,30,0,39,0,28,0,17,0,31,0,1143,1,375,0,22,0,65,0,353,0,1077,1,1083,1,322,0,2,  ,3,,280,0,384,0,471,0,140,0,60,0,70,0,1368,,744,1,1137,,585,1,231,,159,1,231,,1056,,143,0,1262,1
Beltrami,1248,0,1018,1,614,0,232,0,37,0,72,0,    ,0,63,0,230,0,486,  ,431,1,55,0,649,1,599,0,96,0,95,0,65,0,51,0,219,0,285,0,157,0,155,0,82,0,24,0,13,0,6,0,307,0,941,1,43,0,431,  ,3,239,1,124,0,107,0,43,0,132,0,81,0,192,0,104,0,9,0,141,0,39,0,722,1,148,0,239,0,173,0,133,0,30,0,574,1,163,0,1204,,948,1,256,0,    ,0,1152,1,789,1,363,0,150,0,515,  ,9,0,4,0,20,0,6,0,5,0,2,0,3,0,3,0,6,0,2,0,9,0,    ,0,10,0,13,0,1,0,3,0,5,0,  ,,249,0,10,0,3,0,9,0,3,0,9,0,  ,,  ,,15,0,40,0,  ,,  ,,  ,,  ,,76,0,172,0,123,0,116,0,7,0,12,0,38934,,1210,,470,0,176,0,308,0,256,0,537,,419,1,35,0,84,0,121,0,25,0,71,1,25,0,20,0,45,0,56,0,6,0,1,0,    ,0,1,0,16,0,1,0,2,0,8,0,1,0,6,0,25,0,    ,0,1,0,3,0,    ,0,1,0,16,0,12,0,6,0,15,0,2,0,28,0,30,0,31,0,35,0,25,0,205,0,281,1,10,0,54,0,64,0,357,1,193,0,238,1,3,  ,3,,197,0,93,0,61,0,44,0,31,0,6,0,431,,285,1,207,,114,1,224,,171,1,224,,908,,50,0,381,1
Bottineau,1656,0,1498,1,752,0,614,0,25,0,60,0,6,0,41,0,158,0,727,  ,646,1,81,0,816,0,840,1,178,0,143,0,123,0,45,0,187,0,377,0,249,0,160,0,101,0,53,0,29,0,11,0,489,0,1167,1,93,0,646,  ,3,340,1,204,0,179,0,101,0,161,0,103,0,306,0,218,0,37,0,218,0,77,0,980,1,160,0,262,0,404,0,80,0,74,0,820,1,153,0,1648,,1150,1,381,0,117,0,1478,1,1123,1,355,0,178,0,604,  ,3,0,9,0,18,0,1,0,12,0,7,0,4,0,3,0,12,0,6,0,12,0,    ,0,15,0,13,0,    ,0,11,0,1,0,  ,,297,0,8,0,3,0,20,0,6,0,10,0,  ,,  ,,13,0,42,0,  ,,  ,,  ,,  ,,78,0,253,0,127,0,161,0,52,0,53,0,37371,,1656,,198,0,184,0,137,0,1137,1,735,,455,1,151,0,129,0,884,0,232,0,438,0,214,0,340,0,289,0,255,0,112,0,60,0,1,0,21,0,61,0,20,0,49,0,171,0,16,0,37,0,184,0,    ,0,36,0,63,0,1,0,21,0,10,0,9,0,4,0,8,0,62,0,184,0,246,0,207,0,199,0,232,0,422,1,305,0,63,0,178,0,87,0,398,1,268,0,378,1,2,  ,3,,341,1,107,0,117,0,36,0,11,0,35,0,597,,219,0,269,,81,0,328,,137,0,343,,810,,164,0,482,1
Bryant,2833,0,2028,1,853,0,947,0,38,0,94,0,5,0,91,0,805,0,1015,  ,934,1,81,0,1394,0,1439,1,290,0,223,0,190,0,114,0,280,0,613,0,397,0,323,0,225,0,93,0,60,0,25,0,817,0,2016,1,178,0,934,  ,3,581,1,297,0,309,0,164,0,272,0,133,0,353,0,233,0,57,0,366,0,151,0,1736,1,452,0,446,0,485,0,262,0,92,0,1284,1,354,0,2774,,2543,1,231,0,    ,0,2543,1,1626,1,917,0,744,0,997,  ,    ,0,4,0,70,0,5,0,16,0,7,0,4,0,8,0,33,0,28,0,38,0,4,0,9,0,12,0,5,0,3,0,2,0,  ,,422,0,22,0,3,0,21,0,18,0,14,0,  ,,  ,,28,0,92,0,  ,,  ,,  ,,  ,,129,0,441,0,87,0,204,0,98,0,105,0,41768,,2833,,1143,0,276,0,325,0,1089,0,1400,,956,1,252,0,192,0,138,0,44,0,65,0,29,0,80,1,42,0,16,0,32,0,18,0,    ,0,3,0,    ,0,3,0,7,0,39,0,7,0,8,0,    ,0,    ,0,12,0,5,0,    ,0,4,0,    ,0,    ,0,    ,0,    ,0,9,0,26,0,35,0,36,0,23,0,44,0,783,1,232,0,    ,0,74,0,303,0,637,1,635,1,299,0,3,  ,4,,225,0,260,0,217,0,100,0,91,0,41,0,921,,507,1,615,,354,1,306,,153,1,306,,984,,108,0,826,1
Bryn - Mawr,2651,0,2576,1,2370,1,56,0,7,0,80,0,3,0,60,0,75,0,1266,  ,1221,1,45,0,1365,1,1286,0,166,0,128,0,104,0,64,0,122,0,351,0,478,0,472,0,466,0,200,0,70,0,30,0,462,0,2189,1,300,0,1221,  ,2,646,1,265,0,542,0,216,0,104,0,49,0,575,0,390,0,89,0,275,0,226,0,2067,1,101,0,212,0,386,0,834,0,535,0,1966,1,1368,1,2623,,2315,1,298,0,10,0,2485,1,2308,1,177,0,41,0,1386,  ,8,0,11,0,62,0,4,0,17,0,6,0,5,0,11,0,14,0,31,0,65,0,9,0,7,0,42,0,6,0,7,0,1,0,  ,,659,0,44,0,3,0,50,0,9,0,13,0,  ,,  ,,35,0,125,0,  ,,  ,,  ,,  ,,142,0,231,0,83,0,265,0,142,0,500,0,83492,,2565,,123,0,207,0,86,0,2150,1,1492,,1248,1,100,0,144,0,2282,0,508,0,1434,1,340,0,233,0,736,0,1313,1,169,0,137,0,    ,0,41,0,7,0,72,0,345,0,463,0,101,0,259,0,24,0,    ,0,95,0,399,0,    ,0,106,0,27,0,14,0,3,0,20,0,78,0,353,0,431,0,526,0,817,0,508,0,1166,1,100,0,21,0,132,0,354,0,759,1,1033,1,188,0,2,  ,2,,254,0,196,0,348,0,183,0,138,0,101,0,1212,,397,0,1081,,308,0,131,,89,1,120,,1212,,29,0,1192,1
Camden Industrial,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,2,  ,    ,0,2,1,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,  ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,0,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,24,  ,    ,0,    ,0,2,0,    ,0,    ,0,    ,0,    ,0,    ,0,1,0,1,0,1,0,    ,0,    ,0,    ,0,1,0,    ,0,    ,0,  ,,7,0,1,0,2,0,1,0,    ,0,1,0,  ,,  ,,    ,0,2,0,  ,,  ,,  ,,  ,,4,0,    ,,    ,,    ,,    ,,    ,,,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,528,0,66,0,365,1,97,0,41,0,166,0,321,1,30,0,20,0,1,0,5,0,67,0,8,0,39,0,39,0,12,0,21,0,153,0,    ,0,17,0,36,0,    ,0,15,0,16,0,13,0,5,0,31,0,22,0,127,0,149,0,138,0,175,0,66,0,    ,,    ,0,    ,,    ,,    ,,    ,,    ,0,    ,0,0,  ,0,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,,,    ,,    ,
